Material_Code,Material_Description,Base_Abb,Base_Type,Moulding_Type_Abb,Moulding_Type,Product_Type_Abb,Product_Type,Colour_TF,Dimensions_Vibration_Drops_EU,Project_Phase,Certification,Base_Colour,Additional_Colour,Kosher_Certificate_Abb,Kosher_Certificate,Country_Claim,FP_TYPE3_CLV_S,LEGISLATION_L,DOSAGE_COLD_MILK_CLV_S,DOSAGE_COLD_WATER_CLV_S,DOSAGE_HOT_MILK_CLV_S,DOSAGE_HOT_WATER_CLV_S,Fineness_Type,Colour_L_Value_From,pH_From,pH_To,Normalised_Linear_Mpa_S_From,Normalised_Linear_Viscosity_mPaS_To,Normalised_Casson_mPaS_From,Normalised_Casson_mPaS_To,Normalised_Yield_Pa_From,Normalised_Yield_Pa_To,Fineness_Micrometer_From,Fineness_Micrometer_To,Dimensions_Length_From,Dimensions_Length_To,Dimensions_Width_From,Dimensions_Width_To,Dimensions_Count_Kg_From,Dimensions_Count_Kg_To,Dimensions_Sieve_Fraction_From,Dimensions_Sieve_Fraction_To,Dimensions_Height_From,Dimensions_Height_To,Dimensions_Count_lb_From,Dimensions_Count_lb_To,Brookfield_40C_S27_20_RPM_From,Brookfield_40C_S27_20_RPM_To,Brookfield_50C_S27_20_RPM_From,Brookfield_50C_S27_20_RPM_To,Brookfield_50C_S27_Regression_From,Brookfield_50C_S27_Regression_To,Brookfield_50C_S27_Yield_From,Brookfield_50C_S27_Yield_To,Brookfield_40C_S27_Regression_From,Brookfield_40C_S27_Regression_To,Brookfield_40C_S27_Yield_From,Brookfield_40C_S27_Yield_To,Water_Activity_From,Water_Activity_To,Shelflife,Category,Region,Cust_Dedic,Proj_Phase,Plant_BoM_Owner,Underlying_Liquid,Colour_TF2,Project_Manager,Dimensions_Vibration_Drops_EU2,Project_Number,Dimensions_Production_Tools_Us,Certification2,Project_Phase2,Base_Colour2,Additional_Colour2,Country_Claim2,M022_01_ATFLV_CLV_N,M022_01_ATFLB_CLV_N,M022_02_ATFLV_CLV_N,M022_02_ATFLB_CLV_N,M023_01_ATFLV_CLV_N,M023_01_ATFLB_CLV_N
JWW-192QGLA-000,"CR QUICK GLASUR, WEISS LIQUID",W,White,LIQ,Liquid,JW,jelly waterbased,,,Final Article,HALA;SPT,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.92,1,9,32,S,A,CH03,,,LPF,,,,SPT;HALA,A,,,MIS,,,,,,
JWW-192QGLA-671,"CR QUICK GLASUR 12,5KG/EA 52EA/PAL",W,White,BUM,bucket/box up to 15 kg,JW,jelly waterbased,,,Final Article,HALA;SPT,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.92,9,9,32,S,A,CH03,,,LPF,,,,SPT;HALA,A,,,MIS,,,,,,
ILW-INT-O053-32A,BC INTERN - GLASURA WHITE CONTAINER,W,White,COH,container hoyer,IL,compound lauric,,,Final Article,SPT,,,KD-,Kosher Dairy,,NTA,,,,,,1,,,,,,600,1100,0.6,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,32,S,A,CH03,,,LPF,,,,SPT,A,,,,,,,,,
ILW-O053GLWI-Z17,CR GLASURA WHITE 6KG/BOX 90BOX/PAL,W,White,BUM,bucket/box up to 15 kg,IL,compound lauric,,,Final Article,SPT;HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,600,1100,0.6,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,32,S,A,CH03,,,LPF,,,,SPT;HALA,A,,,MIS,,,,,,
IMW-INT-J037-32A,BC INTERN - ORIGINAL WHITE CONTAINER,W,White,COH,container hoyer,IM,compound mixed,,,Final Article,SPT;PTMB,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,350,650,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,32,S,A,CH03,,,LPF,,,,SPT;PTMB,A,,,MIS,,,,,,
IMW-M037ORWIE6-Z72,CR ORIGINAL WHITE EASYMELT 5KG/UC,W,White,EAS,Easymelt,IM,compound mixed,,,Final Article,SPT;PTMB;HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,350,650,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,2,32,S,A,CH03,,,LPF,,,,SPT;HALA;PTMB,A,,,MIS,,,,,,
JWF-002CAP-000,"CR CAPOMA GEL, FEST LIQUID",F,Flavoured based on white!,LIQ,Liquid,JW,jelly waterbased,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
JWF-011APR-000,"BC APRICO GEL, FEST LIQUID",F,Flavoured based on white!,LIQ,Liquid,JW,jelly waterbased,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
MWF-026APR50-000,CR APRIKOSEN CARMELADE 50% LIQUID,F,Flavoured based on white!,LIQ,Liquid,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
MWF-026APR50-Z51,CR CARMELADE 13KG/EA 52EA/PAL,F,Flavoured based on white!,BUM,bucket/box up to 15 kg,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
MWF-030APR40-000,CR APRIKOSEN CARMELADE LIQUID,F,Flavoured based on white!,LIQ,Liquid,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
MWF-030APR40-671,"CR CARMELADE 12,5KG/EA 52EA/PAL",F,Flavoured based on white!,BUM,bucket/box up to 15 kg,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
MWF-035APR28-000,BC APRIKOSEN CARMELADE STREICHF. LIQUID,F,Flavoured based on white!,LIQ,Liquid,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
MWF-035APR28-671,"CR CARMELADE 12,5KG/EA 52EA/PAL",F,Flavoured based on white!,BUM,bucket/box up to 15 kg,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
MWF-038RAS22-000,CR HIMBEER CARMELADE MIT KERNEN LIQUID,F,Flavoured based on white!,LIQ,Liquid,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
MWF-038RAS22-671,"CR CARMELADE 12,5KG/EA 52EA/PAL",F,Flavoured based on white!,BUM,bucket/box up to 15 kg,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
MWF-044RAS19ZS-000,CR HIMBEER CARMELADE OHNE KERNE LIQUID,F,Flavoured based on white!,LIQ,Liquid,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
MWF-044RAS19ZS-671,"CR CARMELADE 12,5KG/EA 52EA/PAL",F,Flavoured based on white!,BUM,bucket/box up to 15 kg,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
MWF-045RCRAS18-000,CR JOHANNIS-HIMBEER CARMELADE LIQUID,F,Flavoured based on white!,LIQ,Liquid,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
MWF-045RCRAS18-671,"CR CARMELADE 12,5KG/EA 52EA/PAL",F,Flavoured based on white!,BUM,bucket/box up to 15 kg,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
MWF-047RASZS-000,CR HIMBEER OHNE KERNE LIQUID,F,Flavoured based on white!,LIQ,Liquid,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
MWF-051FRU4-000,CR VIERFRUCHT CARMELADE LIQUID,F,Flavoured based on white!,LIQ,Liquid,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
MWF-051FRU4-671,"CR CARMELADE 12,5KG/EA 52EA/PAL",F,Flavoured based on white!,BUM,bucket/box up to 15 kg,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
MWF-055BERLIN-000,CR BERLINERFÜLLUNG LIQUID,F,Flavoured based on white!,LIQ,Liquid,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
MWF-055BERLIN-671,"CR CARMELADE 12,5KG/EA 52EA/PAL",F,Flavoured based on white!,BUM,bucket/box up to 15 kg,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
MWF-059RAS50ZS-000,CR HIMBEER CARMELADE OHNE KERNE LIQUID,F,Flavoured based on white!,LIQ,Liquid,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
MWF-059RAS50ZS-Z51,CR CARMELADE 13KG/EA 52EA/PAL,F,Flavoured based on white!,BUM,bucket/box up to 15 kg,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
MWF-255STR-C-000,BC STRAWBERRY FILLING AWESOME LIQUID,F,Flavoured based on white!,LIQ,Liquid,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
MWF-255STR-MDE-671,"BC AWESOME STRAWBERRY FILLING 12,5KG/EA",F,Flavoured based on white!,BUM,bucket/box up to 15 kg,MW,marmelade,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.6,18,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
TOF-034ICOF-000,CR EISKAFFEE TOPPING LIQUID,F,Flavoured based on white!,LIQ,Liquid,TO,topping,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
TOF-034ICOF-E6-Z38,CR COOL ICE COFFEE 1KG/UC 6UC/BOX,F,Flavoured based on white!,BUM,bucket/box up to 15 kg,TO,topping,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.9,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
TOF-042CARA-E6-Z38,CR CHEWY CARAMEL TOPPING 1KG/UC 6UC/BOX,F,Flavoured based on white!,BUM,bucket/box up to 15 kg,TO,topping,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.7,18,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
TOF-051STRA-000,CR ERDBEER TOPPING LIQUID,F,Flavoured based on white!,LIQ,Liquid,TO,topping,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.94,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
TOF-051STRA-E6-Z38,CR YUMMY STRAWBERRY 1KG/UC 6UC/BOX,F,Flavoured based on white!,BUM,bucket/box up to 15 kg,TO,topping,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.94,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
TOF-062RASP-000,CR HIMBEER TOPPING LIQUID,F,Flavoured based on white!,LIQ,Liquid,TO,topping,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.94,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
TOF-062RASP-E6-Z38,CR SMOOTH RASPBERRY 1KG/UC 6UC/BOX,F,Flavoured based on white!,BUM,bucket/box up to 15 kg,TO,topping,,,Final Article,HALA,,,KD-,Kosher Dairy,,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.94,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,,,,,,,
TOF-072BLUB-000,CR HEIDELBEER TOPPING LIQUID,F,Flavoured based on white!,LIQ,Liquid,TO,topping,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.94,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
TOF-072BLUB-E6-Z38,CR JUICY BLUEBERRY 1KG/UC 6UC/BOX,F,Flavoured based on white!,BUM,bucket/box up to 15 kg,TO,topping,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.94,14,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
TOF-084MANG-000,CR MANGO TOPPING LIQUID,F,Flavoured based on white!,LIQ,Liquid,TO,topping,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.94,1,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
TOF-084MANG-E6-Z38,CR SUNNY MANGO TOPPING 1KG/UC 6UC/BOX,F,Flavoured based on white!,BUM,bucket/box up to 15 kg,TO,topping,,,Final Article,HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.94,12,9,32,S,A,CH03,,,LPF,,,,HALA,A,,,MIS,,,,,,
CHD-M138JOKUE6-Z71,"CR DARK JOUKUK 70% EASYMELT 1,5KG/UC",D,Dark,EAS,Easymelt,CH,chocolate,,,Final Article,1001;HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,450,850,2.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,CH03,,,LPF,,,,HALA;1001,A,,,MIS,,,,,,
CHD-O044FONCE6-Z72,CR INTÉRIEUR FONCÉ EASYMELT 5KG/UC,D,Dark,EAS,Easymelt,CH,chocolate,,,Final Article,1001;HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,600,1000,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,CH03,,,LPF,,,,1001;HALA,A,,,MIS,,,,,,
CHD-O044TUMC-118,CR DARK TUMCHA 47% BLOCKS 12KG/BOX,D,Dark,BLM,block medium up to 2.5 kg,CH,chocolate,,,Final Article,HALA;1999,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,600,1000,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,CH03,,,LPF,,,,HALA;1999,A,,,MIS,,,,,,
CHD-O044TUMCE6-127,CR DARK TUMCHA 47% BLOCKS 2KG/UC 6UC/BOX,D,Dark,BLM,block medium up to 2.5 kg,CH,chocolate,,,Final Article,1001;HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,600,1000,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,CH03,,,LPF,,,,HALA;1001,A,,,MIS,,,,,,
CHD-O044TUMCE6-Z72,CR DARK TUMCHA 47% EASYMELT 5KG/UC,D,Dark,EAS,Easymelt,CH,chocolate,,,Final Article,HALA;1001,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,600,1000,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,CH03,,,LPF,,,,HALA;1001,A,,,MIS,,,,,,
CHD-P137KUTKE6-Z71,"CR DARK KOUTEK 60% EASYMELT 1,5KG/UC",D,Dark,EAS,Easymelt,CH,chocolate,,,Final Article,HALA;1001,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,700,1100,5.5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,32,S,A,CH03,,,LPF,,,,1001;HALA,A,,,MIS,,,,,,
CHM-INT-Q008-32A,BC INTERN - MILK DES ALPES CONTAINER,M,Milk,COH,container hoyer,CH,chocolate,,,Final Article,PTMB,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,850,1150,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,32,S,A,CH03,,,LPF,,,,PTMB,A,,,MIS,,,,,,
CHM-O065DLYAE6-Z72,CR MILK DELYNA 34% EASYMELT 5KG/UC,M,Milk,EAS,Easymelt,CH,chocolate,,,Final Article,HALA;1001,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,550,950,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,32,S,A,CH03,,,LPF,,,,1001;HALA,A,,,MIS,,,,,,
CHM-P006DALDE6-127,CR MILK DES ALPES 36% BLOCKS 2KG/UC,M,Milk,BLM,block medium up to 2.5 kg,CH,chocolate,,,Final Article,HALA;1001;PTMB,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,800,1300,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,32,S,A,CH03,,,LPF,,,,HALA;PTMB;1001,A,,,MIS,,,,,,
CHM-Q008DALPE6-127,96_CR MILK DES ALPES 35% BLOCKS 2KG/UC,M,Milk,BLM,block medium up to 2.5 kg,CH,chocolate,,,Final Article,1001;HALA;PTMB,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,850,1150,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,32,S,A,CH03,,,LPF,,,,1001;HALA;PTMB,A,,,MIS,,,,,,
CHM-Q008DALPE6-Z71,CR MILK DES ALPES 35% EASYMELT 1.5KG/UC,M,Milk,EAS,Easymelt,CH,chocolate,,,Final Article,PTMB;1001;HALA,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,850,1150,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,32,S,A,CH03,,,LPF,,,,PTMB;1001;HALA,A,,,MIS,,,,,,
CHM-Q008DALPE6-Z72,CR MILK DES ALPES 35% EASYMELT 5KG/UC,M,Milk,EAS,Easymelt,CH,chocolate,,,Final Article,PTMB;HALA;1001,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,850,1150,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,1,32,S,A,CH03,,,LPF,,,,HALA;1001;PTMB,A,,,MIS,,,,,,
CHW-INT-N153-32A,BC INTERN - WHITE NUIT BLANCHE CONTAINER,W,White,COH,container hoyer,CH,chocolate,,,Final Article,PTMB,,,KD-,Kosher Dairy,Swiss Made,NTA,,,,,,1,,,,,,500,1000,0.2,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,32,S,A,CH03,,,LPF,,,,PTMB,A,,,MIS,,,,,,
